project_id,milestone_name,planned_date,achieved_date,is_delayed
PRJ-00259,Head Race Tunnel (HRT) Excavation,2027-07-31,,False
PRJ-00259,Main Dam Concrete Placement / Embankment,2028-02-10,,False
PRJ-00259,Turbine & Generator Assembly Erection,2028-08-22,,False
PRJ-00259,Reservoir Impoundment & Grid Synchronization,2029-03-04,,False
PRJ-00260,Statutory Approvals & Land Possession,2022-08-21,2022-08-11,False
PRJ-00260,Engineering Design & EPC Contract Award,2023-02-26,2023-04-07,True
PRJ-00260,Civil Works Foundation & Substructure,2023-09-03,2024-02-20,True
PRJ-00260,Main Equipment Supply & Installation,2024-03-10,2024-08-14,True
PRJ-00260,"Piping, Cabling & Auxiliary Works",2024-09-16,2024-12-08,True
PRJ-00260,"Pre-commissioning, Testing & Final Handover",2025-03-24,2025-10-16,True
PRJ-00261,Land Acquisition & 3D Notification (90% RoW),2021-07-12,2021-07-20,False
PRJ-00261,Forest & Environmental Clearance,2021-12-30,2022-02-23,True
PRJ-00261,EPC / HAM Contract Award & Financial Close,2022-06-19,2022-09-22,True
PRJ-00261,"Earthwork, Embankment & Subgrade Completion",2022-12-07,2023-06-19,True
PRJ-00261,Major Bridges & Flyover Structures Erection,2023-05-26,,True
PRJ-00261,"Bituminous Pavement, Signage & Final COD",2023-11-13,,True
PRJ-00262,Statutory Approvals & Land Possession,2020-09-03,2020-08-22,False
PRJ-00262,Engineering Design & EPC Contract Award,2021-01-06,2020-12-25,False
PRJ-00262,Civil Works Foundation & Substructure,2021-05-10,2021-05-19,False
PRJ-00262,Main Equipment Supply & Installation,2021-09-12,2021-08-29,False
PRJ-00262,"Piping, Cabling & Auxiliary Works",2022-01-15,2021-12-31,False
PRJ-00262,"Pre-commissioning, Testing & Final Handover",2022-05-19,2022-05-08,False
PRJ-00263,Land & Depot Acquisition Approval,2025-11-29,,True
PRJ-00263,Utility Shifting & Tree Clearance,2026-05-05,,True
PRJ-00263,Viaduct Pier Construction & TBM Tunneling,2026-10-09,,False
PRJ-00263,Underground / Elevated Stations Civil Structure,2027-03-15,,False
PRJ-00263,Third Rail / OHE & CBTC Signalling,2027-08-19,,False
PRJ-00263,Rolling Stock Trials & CMRS Certification,2028-01-23,,False
PRJ-00264,Land Acquisition & 3D Notification (90% RoW),2021-01-14,2021-01-17,False
PRJ-00264,Forest & Environmental Clearance,2021-07-08,2021-12-08,True
PRJ-00264,EPC / HAM Contract Award & Financial Close,2021-12-31,2022-08-23,True
PRJ-00264,"Earthwork, Embankment & Subgrade Completion",2022-06-24,2022-12-16,True
PRJ-00264,Major Bridges & Flyover Structures Erection,2022-12-16,,True
PRJ-00264,"Bituminous Pavement, Signage & Final COD",2023-06-10,,True
PRJ-00265,Detailed Alignment Survey & RoW Acquisition,2026-08-28,,False
PRJ-00265,Forest & Railway Board Sanction,2027-02-19,,False
PRJ-00265,Tendering & Major Civil Contract Award,2027-08-14,,False
PRJ-00265,"Earthwork, Tunnels & Bridge Abutments",2028-02-05,,False
PRJ-00265,Track Laying & 25kV OHE Electrification,2028-07-29,,False
PRJ-00265,Signalling (Kavach) & CRS Safety Inspection,2029-01-21,,False
PRJ-00266,Land Acquisition & 3D Notification (90% RoW),2027-02-22,,False
PRJ-00266,Forest & Environmental Clearance,2028-03-16,,False
PRJ-00266,EPC / HAM Contract Award & Financial Close,2029-04-08,,False
PRJ-00266,"Earthwork, Embankment & Subgrade Completion",2030-04-30,,False
PRJ-00266,Major Bridges & Flyover Structures Erection,2031-05-23,,False
PRJ-00266,"Bituminous Pavement, Signage & Final COD",2032-06-14,,False
PRJ-00267,Statutory Approvals & Land Possession,2024-02-05,2024-01-26,False
PRJ-00267,Engineering Design & EPC Contract Award,2024-08-03,2025-01-09,True
PRJ-00267,Civil Works Foundation & Substructure,2025-01-30,,True
PRJ-00267,Main Equipment Supply & Installation,2025-07-29,,True
PRJ-00267,"Piping, Cabling & Auxiliary Works",2026-01-25,,True
PRJ-00267,"Pre-commissioning, Testing & Final Handover",2026-07-24,,True
PRJ-00268,Statutory Approvals & Land Possession,2023-12-21,2023-12-18,False
PRJ-00268,Engineering Design & EPC Contract Award,2024-04-24,2024-04-16,False
PRJ-00268,Civil Works Foundation & Substructure,2024-08-26,2024-08-13,False
PRJ-00268,Main Equipment Supply & Installation,2024-12-29,2024-12-28,False
PRJ-00268,"Piping, Cabling & Auxiliary Works",2025-05-03,2025-05-02,False
PRJ-00268,"Pre-commissioning, Testing & Final Handover",2025-09-04,2025-09-14,False
PRJ-00269,Detailed Alignment Survey & RoW Acquisition,2024-06-08,2024-05-26,False
PRJ-00269,Forest & Railway Board Sanction,2024-10-24,2025-06-13,True
PRJ-00269,Tendering & Major Civil Contract Award,2025-03-12,,True
PRJ-00269,"Earthwork, Tunnels & Bridge Abutments",2025-07-28,,True
PRJ-00269,Track Laying & 25kV OHE Electrification,2025-12-14,,True
PRJ-00269,Signalling (Kavach) & CRS Safety Inspection,2026-05-01,,True
PRJ-00270,Statutory Approvals & Land Possession,2022-11-07,2022-11-14,False
PRJ-00270,Engineering Design & EPC Contract Award,2023-06-21,2023-06-27,False
PRJ-00270,Civil Works Foundation & Substructure,2024-02-02,2024-01-29,False
PRJ-00270,Main Equipment Supply & Installation,2024-09-15,2024-09-22,False
PRJ-00270,"Piping, Cabling & Auxiliary Works",2025-04-29,2025-04-28,False
PRJ-00270,"Pre-commissioning, Testing & Final Handover",2025-12-11,2025-11-29,False
PRJ-00271,Land & Depot Acquisition Approval,2026-01-12,,True
PRJ-00271,Utility Shifting & Tree Clearance,2026-06-04,,True
PRJ-00271,Viaduct Pier Construction & TBM Tunneling,2026-10-25,,False
PRJ-00271,Underground / Elevated Stations Civil Structure,2027-03-17,,False
PRJ-00271,Third Rail / OHE & CBTC Signalling,2027-08-07,,False
PRJ-00271,Rolling Stock Trials & CMRS Certification,2027-12-28,,False
PRJ-00272,Detailed Alignment Survey & RoW Acquisition,2024-01-22,2024-01-08,False
PRJ-00272,Forest & Railway Board Sanction,2024-06-18,2024-12-27,True
PRJ-00272,Tendering & Major Civil Contract Award,2024-11-13,2025-06-03,True
PRJ-00272,"Earthwork, Tunnels & Bridge Abutments",2025-04-09,2025-10-06,True
PRJ-00272,Track Laying & 25kV OHE Electrification,2025-09-04,,True
PRJ-00272,Signalling (Kavach) & CRS Safety Inspection,2026-01-30,,True
PRJ-00273,Land & Depot Acquisition Approval,2022-03-15,2022-03-16,False
PRJ-00273,Utility Shifting & Tree Clearance,2022-07-22,2023-03-08,True
PRJ-00273,Viaduct Pier Construction & TBM Tunneling,2022-11-28,2023-02-11,True
PRJ-00273,Underground / Elevated Stations Civil Structure,2023-04-06,2023-10-30,True
PRJ-00273,Third Rail / OHE & CBTC Signalling,2023-08-14,2024-02-08,True
PRJ-00273,Rolling Stock Trials & CMRS Certification,2023-12-21,2024-03-04,True
PRJ-00274,Stage-II Forest Clearance & R&R Settlement,2025-05-18,2025-05-11,False
PRJ-00274,River Diversion & Coffer Dam Construction,2025-11-28,,True
PRJ-00274,Head Race Tunnel (HRT) Excavation,2026-06-10,,True
PRJ-00274,Main Dam Concrete Placement / Embankment,2026-12-21,,False
PRJ-00274,Turbine & Generator Assembly Erection,2027-07-03,,False
PRJ-00274,Reservoir Impoundment & Grid Synchronization,2028-01-13,,False
PRJ-00275,Statutory Approvals & Land Possession,2024-08-04,2024-08-11,False
PRJ-00275,Engineering Design & EPC Contract Award,2024-12-25,2025-01-02,False
PRJ-00275,Civil Works Foundation & Substructure,2025-05-17,2025-05-19,False
PRJ-00275,Main Equipment Supply & Installation,2025-10-07,2025-10-12,False
PRJ-00275,"Piping, Cabling & Auxiliary Works",2026-02-27,2026-02-18,False
PRJ-00275,"Pre-commissioning, Testing & Final Handover",2026-07-20,2026-07-11,False
PRJ-00276,Detailed Alignment Survey & RoW Acquisition,2026-07-24,,True
PRJ-00276,Forest & Railway Board Sanction,2027-01-06,,False
PRJ-00276,Tendering & Major Civil Contract Award,2027-06-21,,False
PRJ-00276,"Earthwork, Tunnels & Bridge Abutments",2027-12-04,,False
PRJ-00276,Track Laying & 25kV OHE Electrification,2028-05-18,,False
PRJ-00276,Signalling (Kavach) & CRS Safety Inspection,2028-10-31,,False
PRJ-00277,Statutory Approvals & Land Possession,2026-07-10,2026-06-29,False
PRJ-00277,Engineering Design & EPC Contract Award,2026-12-19,,False
PRJ-00277,Civil Works Foundation & Substructure,2027-05-29,,False
PRJ-00277,Main Equipment Supply & Installation,2027-11-07,,False
PRJ-00277,"Piping, Cabling & Auxiliary Works",2028-04-16,,False
PRJ-00277,"Pre-commissioning, Testing & Final Handover",2028-09-25,,False
PRJ-00278,Statutory Approvals & Land Possession,2021-12-26,2021-12-25,False
PRJ-00278,Engineering Design & EPC Contract Award,2022-06-01,2022-07-27,True
PRJ-00278,Civil Works Foundation & Substructure,2022-11-05,2023-05-11,True
PRJ-00278,Main Equipment Supply & Installation,2023-04-11,2023-10-30,True
PRJ-00278,"Piping, Cabling & Auxiliary Works",2023-09-15,,True
PRJ-00278,"Pre-commissioning, Testing & Final Handover",2024-02-19,,True
PRJ-00279,Statutory Approvals & Land Possession,2025-08-09,2025-08-15,False
PRJ-00279,Engineering Design & EPC Contract Award,2025-12-12,2025-12-07,False
PRJ-00279,Civil Works Foundation & Substructure,2026-04-15,2026-04-17,False
PRJ-00279,Main Equipment Supply & Installation,2026-08-18,,False
PRJ-00279,"Piping, Cabling & Auxiliary Works",2026-12-21,,False
PRJ-00279,"Pre-commissioning, Testing & Final Handover",2027-04-24,,False
PRJ-00280,Statutory Approvals & Land Possession,2024-02-05,2024-01-27,False
PRJ-00280,Engineering Design & EPC Contract Award,2024-07-25,2024-08-03,False
PRJ-00280,Civil Works Foundation & Substructure,2025-01-12,2025-01-20,False
PRJ-00280,Main Equipment Supply & Installation,2025-07-02,2025-06-23,False
PRJ-00280,"Piping, Cabling & Auxiliary Works",2025-12-19,2025-12-13,False
PRJ-00280,"Pre-commissioning, Testing & Final Handover",2026-06-08,2026-06-07,False
PRJ-00281,Land Acquisition & 3D Notification (90% RoW),2023-09-06,2023-08-22,False
PRJ-00281,Forest & Environmental Clearance,2024-02-24,2024-06-17,True
PRJ-00281,EPC / HAM Contract Award & Financial Close,2024-08-13,2025-01-09,True
PRJ-00281,"Earthwork, Embankment & Subgrade Completion",2025-01-31,,True
PRJ-00281,Major Bridges & Flyover Structures Erection,2025-07-20,,True
PRJ-00281,"Bituminous Pavement, Signage & Final COD",2026-01-07,,True
PRJ-00282,Land Acquisition & 3D Notification (90% RoW),2026-08-07,,False
PRJ-00282,Forest & Environmental Clearance,2027-01-25,,False
PRJ-00282,EPC / HAM Contract Award & Financial Close,2027-07-15,,False
PRJ-00282,"Earthwork, Embankment & Subgrade Completion",2028-01-02,,False
PRJ-00282,Major Bridges & Flyover Structures Erection,2028-06-20,,False
PRJ-00282,"Bituminous Pavement, Signage & Final COD",2028-12-08,,False
PRJ-00283,Statutory Approvals & Land Possession,2024-10-28,2024-10-23,False
PRJ-00283,Engineering Design & EPC Contract Award,2025-03-06,2025-03-01,False
PRJ-00283,Civil Works Foundation & Substructure,2025-07-13,2025-07-09,False
PRJ-00283,Main Equipment Supply & Installation,2025-11-19,2025-11-13,False
PRJ-00283,"Piping, Cabling & Auxiliary Works",2026-03-29,2026-03-20,False
PRJ-00283,"Pre-commissioning, Testing & Final Handover",2026-08-05,2026-08-14,False
PRJ-00284,Statutory Approvals & Land Possession,2026-01-13,2026-01-19,False
PRJ-00284,Engineering Design & EPC Contract Award,2026-06-14,2026-06-09,False
PRJ-00284,Civil Works Foundation & Substructure,2026-11-13,,False
PRJ-00284,Main Equipment Supply & Installation,2027-04-15,,False
PRJ-00284,"Piping, Cabling & Auxiliary Works",2027-09-14,,False
PRJ-00284,"Pre-commissioning, Testing & Final Handover",2028-02-13,,False
PRJ-00285,Land Acquisition & 3D Notification (90% RoW),2022-10-26,2022-10-20,False
PRJ-00285,Forest & Environmental Clearance,2023-03-23,2023-03-28,False
PRJ-00285,EPC / HAM Contract Award & Financial Close,2023-08-18,2023-08-09,False
PRJ-00285,"Earthwork, Embankment & Subgrade Completion",2024-01-12,2024-01-07,False
PRJ-00285,Major Bridges & Flyover Structures Erection,2024-06-08,2024-06-09,False
PRJ-00285,"Bituminous Pavement, Signage & Final COD",2024-11-03,2024-10-21,False
PRJ-00286,Detailed Alignment Survey & RoW Acquisition,2021-06-17,2021-06-05,False
PRJ-00286,Forest & Railway Board Sanction,2021-12-05,2021-11-26,False
PRJ-00286,Tendering & Major Civil Contract Award,2022-05-25,2022-05-27,False
PRJ-00286,"Earthwork, Tunnels & Bridge Abutments",2022-11-12,2022-11-19,False
PRJ-00286,Track Laying & 25kV OHE Electrification,2023-05-01,2023-05-09,False
PRJ-00286,Signalling (Kavach) & CRS Safety Inspection,2023-10-19,2023-10-28,False
PRJ-00287,Statutory Approvals & Land Possession,2024-05-08,2024-04-25,False
PRJ-00287,Engineering Design & EPC Contract Award,2024-08-31,2025-02-24,True
PRJ-00287,Civil Works Foundation & Substructure,2024-12-25,,True
PRJ-00287,Main Equipment Supply & Installation,2025-04-19,,True
PRJ-00287,"Piping, Cabling & Auxiliary Works",2025-08-12,,True
PRJ-00287,"Pre-commissioning, Testing & Final Handover",2025-12-06,,True
PRJ-00288,Land Acquisition & 3D Notification (90% RoW),2024-01-09,2023-12-27,False
PRJ-00288,Forest & Environmental Clearance,2024-05-31,2025-01-09,True
PRJ-00288,EPC / HAM Contract Award & Financial Close,2024-10-21,2025-05-29,True
PRJ-00288,"Earthwork, Embankment & Subgrade Completion",2025-03-13,2025-09-08,True
PRJ-00288,Major Bridges & Flyover Structures Erection,2025-08-03,,True
PRJ-00288,"Bituminous Pavement, Signage & Final COD",2025-12-24,,True
PRJ-00289,Statutory Approvals & Land Possession,2026-07-22,,True
PRJ-00289,Engineering Design & EPC Contract Award,2027-08-14,,False
PRJ-00289,Civil Works Foundation & Substructure,2028-09-05,,False
PRJ-00289,Main Equipment Supply & Installation,2029-09-27,,False
PRJ-00289,"Piping, Cabling & Auxiliary Works",2030-10-20,,False
PRJ-00289,"Pre-commissioning, Testing & Final Handover",2031-11-12,,False
PRJ-00290,Statutory Approvals & Land Possession,2024-06-17,2024-06-25,False
PRJ-00290,Engineering Design & EPC Contract Award,2024-12-05,2025-06-18,True
PRJ-00290,Civil Works Foundation & Substructure,2025-05-25,,True
PRJ-00290,Main Equipment Supply & Installation,2025-11-12,,True
PRJ-00290,"Piping, Cabling & Auxiliary Works",2026-05-01,,True
PRJ-00290,"Pre-commissioning, Testing & Final Handover",2026-10-19,,False
PRJ-00291,Statutory Approvals & Land Possession,2020-12-02,2020-12-10,False
PRJ-00291,Engineering Design & EPC Contract Award,2021-07-02,2021-10-28,True
PRJ-00291,Civil Works Foundation & Substructure,2022-01-30,2022-04-24,True
PRJ-00291,Main Equipment Supply & Installation,2022-08-31,2023-01-13,True
PRJ-00291,"Piping, Cabling & Auxiliary Works",2023-03-31,2023-10-12,True
PRJ-00291,"Pre-commissioning, Testing & Final Handover",2023-10-29,2024-04-07,True
PRJ-00292,Land Acquisition & 3D Notification (90% RoW),2022-11-04,2022-11-06,False
PRJ-00292,Forest & Environmental Clearance,2023-04-15,2023-09-10,True
PRJ-00292,EPC / HAM Contract Award & Financial Close,2023-09-23,2024-04-05,True
PRJ-00292,"Earthwork, Embankment & Subgrade Completion",2024-03-03,2024-08-20,True
PRJ-00292,Major Bridges & Flyover Structures Erection,2024-08-11,,True
PRJ-00292,"Bituminous Pavement, Signage & Final COD",2025-01-20,,True
PRJ-00293,Land & Depot Acquisition Approval,2022-08-24,2022-08-18,False
PRJ-00293,Utility Shifting & Tree Clearance,2023-01-28,2023-02-01,False
PRJ-00293,Viaduct Pier Construction & TBM Tunneling,2023-07-04,2023-06-21,False
PRJ-00293,Underground / Elevated Stations Civil Structure,2023-12-08,2023-11-29,False
PRJ-00293,Third Rail / OHE & CBTC Signalling,2024-05-13,2024-05-08,False
PRJ-00293,Rolling Stock Trials & CMRS Certification,2024-10-17,2024-10-17,False
PRJ-00294,Detailed Alignment Survey & RoW Acquisition,2022-05-21,2022-05-31,False
PRJ-00294,Forest & Railway Board Sanction,2022-10-06,2022-09-28,False
PRJ-00294,Tendering & Major Civil Contract Award,2023-02-22,2023-03-01,False
PRJ-00294,"Earthwork, Tunnels & Bridge Abutments",2023-07-10,2023-07-18,False
PRJ-00294,Track Laying & 25kV OHE Electrification,2023-11-26,2023-12-01,False
PRJ-00294,Signalling (Kavach) & CRS Safety Inspection,2024-04-12,2024-04-10,False
PRJ-00295,Statutory Approvals & Land Possession,2024-03-24,2024-03-11,False
PRJ-00295,Engineering Design & EPC Contract Award,2024-08-19,2024-08-12,False
PRJ-00295,Civil Works Foundation & Substructure,2025-01-14,2025-01-03,False
PRJ-00295,Main Equipment Supply & Installation,2025-06-10,2025-06-12,False
PRJ-00295,"Piping, Cabling & Auxiliary Works",2025-11-05,2025-10-27,False
PRJ-00295,"Pre-commissioning, Testing & Final Handover",2026-04-02,2026-03-26,False
PRJ-00296,Land Acquisition & 3D Notification (90% RoW),2021-07-11,2021-07-13,False
PRJ-00296,Forest & Environmental Clearance,2022-01-12,2022-01-12,False
PRJ-00296,EPC / HAM Contract Award & Financial Close,2022-07-15,2022-07-20,False
PRJ-00296,"Earthwork, Embankment & Subgrade Completion",2023-01-16,2023-01-25,False
PRJ-00296,Major Bridges & Flyover Structures Erection,2023-07-20,2023-07-09,False
PRJ-00296,"Bituminous Pavement, Signage & Final COD",2024-01-20,2024-01-16,False
PRJ-00297,Statutory Approvals & Land Possession,2024-11-18,,True
PRJ-00297,Engineering Design & EPC Contract Award,2025-12-11,,True
PRJ-00297,Civil Works Foundation & Substructure,2027-01-03,,False
PRJ-00297,Main Equipment Supply & Installation,2028-01-25,,False
PRJ-00297,"Piping, Cabling & Auxiliary Works",2029-02-16,,False
PRJ-00297,"Pre-commissioning, Testing & Final Handover",2030-03-11,,False
PRJ-00298,Stage-II Forest Clearance & R&R Settlement,2022-02-10,2022-02-06,False
PRJ-00298,River Diversion & Coffer Dam Construction,2022-09-24,2022-11-03,True
PRJ-00298,Head Race Tunnel (HRT) Excavation,2023-05-08,2023-08-02,True
PRJ-00298,Main Dam Concrete Placement / Embankment,2023-12-20,,True
PRJ-00298,Turbine & Generator Assembly Erection,2024-08-02,,True
PRJ-00298,Reservoir Impoundment & Grid Synchronization,2025-03-16,,True
PRJ-00299,Statutory Approvals & Land Possession,2021-07-08,2021-06-24,False
PRJ-00299,Engineering Design & EPC Contract Award,2021-12-03,2021-11-19,False
PRJ-00299,Civil Works Foundation & Substructure,2022-04-30,2022-05-05,False
PRJ-00299,Main Equipment Supply & Installation,2022-09-24,2022-09-19,False
PRJ-00299,"Piping, Cabling & Auxiliary Works",2023-02-19,2023-02-07,False
PRJ-00299,"Pre-commissioning, Testing & Final Handover",2023-07-17,2023-07-24,False
PRJ-00300,Detailed Alignment Survey & RoW Acquisition,2024-08-04,2024-07-27,False
PRJ-00300,Forest & Railway Board Sanction,2025-02-09,,True
PRJ-00300,Tendering & Major Civil Contract Award,2025-08-17,,True
PRJ-00300,"Earthwork, Tunnels & Bridge Abutments",2026-02-22,,True
PRJ-00300,Track Laying & 25kV OHE Electrification,2026-08-31,,False
PRJ-00300,Signalling (Kavach) & CRS Safety Inspection,2027-03-08,,False
PRJ-00301,Solar Park / Land Lease Execution,2024-07-19,2024-07-12,False
PRJ-00301,Grid Connectivity & PPA Execution,2025-02-02,2025-01-24,False
PRJ-00301,Module Mounting Structures & Inverter Civil Work,2025-08-20,2025-08-09,False
PRJ-00301,Solar PV Module / WTG Erection,2026-03-06,2026-02-24,False
PRJ-00301,Transmission Line to Pooling Substation,2026-09-21,,False
PRJ-00301,RLDC Charging & Commercial Operation Declaration,2027-04-07,,False
PRJ-00302,Detailed Alignment Survey & RoW Acquisition,2024-01-10,2024-01-15,False
