project_id,snapshot_month,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,status
PRJ-00271,2026-05-01,443.95,60.12,2.8,Stalled
PRJ-00271,2026-06-01,443.95,62.33,3.2,Stalled
PRJ-00271,2026-07-01,443.95,64.54,3.5,Stalled
PRJ-00271,2026-08-01,443.95,66.75,3.9,Stalled
PRJ-00272,2025-09-01,228.96,140.18,44.8,On Track
PRJ-00272,2025-10-01,228.96,147.09,46.8,On Track
PRJ-00272,2025-11-01,228.96,153.99,48.8,On Track
PRJ-00272,2025-12-01,228.96,160.9,50.8,On Track
PRJ-00272,2026-01-01,228.96,167.8,52.8,Delayed
PRJ-00272,2026-02-01,228.96,174.71,54.7,Delayed
PRJ-00272,2026-03-01,228.96,181.61,56.7,Delayed
PRJ-00272,2026-04-01,228.96,188.52,58.7,Delayed
PRJ-00272,2026-05-01,277.95,195.42,60.7,Delayed
PRJ-00272,2026-06-01,277.95,202.33,62.6,Delayed
PRJ-00272,2026-07-01,277.95,209.23,64.6,Delayed
PRJ-00272,2026-08-01,277.95,216.14,66.6,Delayed
PRJ-00273,2025-09-01,686.76,562.46,68.2,On Track
PRJ-00273,2025-10-01,686.76,584.02,71.1,On Track
PRJ-00273,2025-11-01,686.76,605.58,74.0,On Track
PRJ-00273,2025-12-01,686.76,627.14,76.9,On Track
PRJ-00273,2026-01-01,686.76,648.7,79.8,Delayed
PRJ-00273,2026-02-01,686.76,670.26,82.7,Delayed
PRJ-00273,2026-03-01,799.62,691.82,85.6,Delayed
PRJ-00273,2026-04-01,799.62,713.38,88.4,Delayed
PRJ-00273,2026-05-01,799.62,734.94,91.3,Delayed
PRJ-00273,2026-06-01,799.62,756.5,94.2,Delayed
PRJ-00273,2026-07-01,799.62,778.06,97.1,Delayed
PRJ-00273,2026-08-01,799.62,799.62,100.0,Completed
PRJ-00274,2025-09-01,588.65,213.07,0.0,On Track
PRJ-00274,2025-10-01,588.65,223.61,2.2,On Track
PRJ-00274,2025-11-01,588.65,234.16,4.5,On Track
PRJ-00274,2025-12-01,588.65,244.7,6.7,On Track
PRJ-00274,2026-01-01,588.65,255.24,9.0,Stalled
PRJ-00274,2026-02-01,588.65,265.79,11.2,Delayed
PRJ-00274,2026-03-01,588.65,276.33,13.5,Delayed
PRJ-00274,2026-04-01,723.62,286.87,15.7,Delayed
PRJ-00274,2026-05-01,723.62,297.42,18.0,Delayed
PRJ-00274,2026-06-01,723.62,307.96,20.2,Delayed
PRJ-00274,2026-07-01,723.62,318.51,22.5,Delayed
PRJ-00274,2026-08-01,723.62,329.05,24.7,Delayed
PRJ-00275,2025-09-01,348.81,192.5,63.9,On Track
PRJ-00275,2025-10-01,348.81,202.87,66.5,On Track
PRJ-00275,2025-11-01,348.81,213.25,69.1,On Track
PRJ-00275,2025-12-01,348.81,223.62,71.8,On Track
PRJ-00275,2026-01-01,348.81,233.99,74.4,On Track
PRJ-00275,2026-02-01,348.81,244.36,77.1,On Track
PRJ-00275,2026-03-01,348.81,254.74,79.7,On Track
PRJ-00275,2026-04-01,348.81,265.11,82.3,On Track
PRJ-00275,2026-05-01,348.81,275.48,85.0,On Track
PRJ-00275,2026-06-01,348.81,285.85,87.6,On Track
PRJ-00275,2026-07-01,348.81,296.23,90.3,On Track
PRJ-00275,2026-08-01,348.81,306.6,92.9,On Track
PRJ-00276,2025-09-01,668.47,69.35,0.0,On Track
PRJ-00276,2025-10-01,668.47,71.69,0.2,On Track
PRJ-00276,2025-11-01,668.47,74.03,0.4,On Track
PRJ-00276,2025-12-01,668.47,76.36,0.5,On Track
PRJ-00276,2026-01-01,668.47,78.7,0.7,Stalled
PRJ-00276,2026-02-01,668.47,81.04,0.9,Stalled
PRJ-00276,2026-03-01,668.47,83.37,1.1,Stalled
PRJ-00276,2026-04-01,668.47,85.71,1.3,Stalled
PRJ-00276,2026-05-01,855.51,88.05,1.5,Stalled
PRJ-00276,2026-06-01,855.51,90.39,1.6,Stalled
PRJ-00276,2026-07-01,855.51,92.72,1.8,Stalled
PRJ-00276,2026-08-01,855.51,95.06,2.0,Stalled
PRJ-00277,2025-09-01,196.22,28.2,0.0,On Track
PRJ-00277,2025-10-01,196.22,28.86,1.8,On Track
PRJ-00277,2025-11-01,196.22,29.52,3.6,On Track
PRJ-00277,2025-12-01,196.22,30.18,5.3,On Track
PRJ-00277,2026-01-01,196.22,30.84,7.1,On Track
PRJ-00277,2026-02-01,196.22,31.5,8.9,On Track
PRJ-00277,2026-03-01,196.22,32.16,10.7,On Track
PRJ-00277,2026-04-01,196.22,32.83,12.5,On Track
PRJ-00277,2026-05-01,196.22,33.49,14.3,On Track
PRJ-00277,2026-06-01,196.22,34.15,16.0,On Track
PRJ-00277,2026-07-01,196.22,34.81,17.8,On Track
PRJ-00277,2026-08-01,196.22,35.47,19.6,On Track
PRJ-00278,2025-09-01,638.11,474.58,33.5,On Track
PRJ-00278,2025-10-01,638.11,485.81,36.3,On Track
PRJ-00278,2025-11-01,638.11,497.03,39.0,On Track
PRJ-00278,2025-12-01,638.11,508.26,41.7,On Track
PRJ-00278,2026-01-01,817.69,519.48,44.5,Delayed
PRJ-00278,2026-02-01,817.69,530.71,47.2,Delayed
PRJ-00278,2026-03-01,817.69,541.93,49.9,Delayed
PRJ-00278,2026-04-01,817.69,553.16,52.7,Delayed
PRJ-00278,2026-05-01,817.69,564.38,55.4,Delayed
PRJ-00278,2026-06-01,817.69,575.61,58.1,Delayed
PRJ-00278,2026-07-01,817.69,586.83,60.9,Delayed
PRJ-00278,2026-08-01,817.69,598.06,63.6,Delayed
PRJ-00279,2025-09-01,492.27,178.78,38.3,On Track
PRJ-00279,2025-10-01,492.27,189.22,40.4,On Track
PRJ-00279,2025-11-01,492.27,199.67,42.5,On Track
PRJ-00279,2025-12-01,492.27,210.12,44.6,On Track
PRJ-00279,2026-01-01,492.27,220.57,46.6,On Track
PRJ-00279,2026-02-01,492.27,231.02,48.7,On Track
PRJ-00279,2026-03-01,492.27,241.47,50.8,On Track
PRJ-00279,2026-04-01,492.27,251.92,52.8,On Track
PRJ-00279,2026-05-01,492.27,262.37,54.9,On Track
PRJ-00279,2026-06-01,492.27,272.82,57.0,On Track
PRJ-00279,2026-07-01,492.27,283.27,59.0,On Track
PRJ-00279,2026-08-01,492.27,293.72,61.1,On Track
PRJ-00280,2025-09-01,876.32,506.22,67.9,On Track
PRJ-00280,2025-10-01,876.32,530.75,70.4,On Track
PRJ-00280,2025-11-01,876.32,555.28,72.8,On Track
PRJ-00280,2025-12-01,876.32,579.81,75.2,On Track
PRJ-00280,2026-01-01,876.32,604.34,77.7,On Track
PRJ-00280,2026-02-01,876.32,628.86,80.1,On Track
PRJ-00280,2026-03-01,876.32,653.39,82.5,On Track
PRJ-00280,2026-04-01,876.32,677.92,85.0,On Track
PRJ-00280,2026-05-01,876.32,702.45,87.4,On Track
PRJ-00280,2026-06-01,876.32,726.98,89.8,On Track
PRJ-00280,2026-07-01,876.32,751.51,92.3,On Track
PRJ-00280,2026-08-01,876.32,776.04,94.7,On Track
PRJ-00281,2025-09-01,620.22,331.58,35.4,On Track
PRJ-00281,2025-10-01,620.22,349.22,37.0,On Track
PRJ-00281,2025-11-01,620.22,366.86,38.7,On Track
PRJ-00281,2025-12-01,620.22,384.51,40.4,On Track
PRJ-00281,2026-01-01,711.42,402.15,42.0,Delayed
PRJ-00281,2026-02-01,711.42,419.79,43.7,Delayed
PRJ-00281,2026-03-01,711.42,437.44,45.3,Delayed
PRJ-00281,2026-04-01,711.42,455.08,47.0,Delayed
PRJ-00281,2026-05-01,711.42,472.72,48.6,Delayed
PRJ-00281,2026-06-01,711.42,490.36,50.3,Delayed
PRJ-00281,2026-07-01,711.42,508.01,51.9,Delayed
PRJ-00281,2026-08-01,711.42,525.65,53.6,Delayed
PRJ-00282,2025-09-01,861.84,200.01,0.0,On Track
PRJ-00282,2025-10-01,861.84,210.1,0.2,On Track
PRJ-00282,2025-11-01,861.84,220.19,0.4,On Track
PRJ-00282,2025-12-01,861.84,230.27,0.5,On Track
PRJ-00282,2026-01-01,861.84,240.36,0.7,Stalled
PRJ-00282,2026-02-01,861.84,250.45,0.9,Stalled
PRJ-00282,2026-03-01,861.84,260.54,1.1,Stalled
PRJ-00282,2026-04-01,1192.5,270.62,1.3,Stalled
PRJ-00282,2026-05-01,1192.5,280.71,1.5,Stalled
PRJ-00282,2026-06-01,1192.5,290.8,1.6,Stalled
PRJ-00282,2026-07-01,1192.5,300.88,1.8,Stalled
PRJ-00282,2026-08-01,1192.5,310.97,2.0,Stalled
PRJ-00283,2025-09-01,176.75,122.23,75.6,On Track
PRJ-00283,2025-10-01,176.75,125.79,77.3,On Track
PRJ-00283,2025-11-01,176.75,129.35,79.1,On Track
PRJ-00283,2025-12-01,176.75,132.91,80.9,On Track
PRJ-00283,2026-01-01,176.75,136.47,82.6,On Track
PRJ-00283,2026-02-01,176.75,140.03,84.4,On Track
PRJ-00283,2026-03-01,176.75,143.59,86.2,On Track
PRJ-00283,2026-04-01,176.75,147.15,87.9,On Track
PRJ-00283,2026-05-01,176.75,150.71,89.7,On Track
PRJ-00283,2026-06-01,176.75,154.27,91.5,On Track
PRJ-00283,2026-07-01,176.75,157.83,93.2,On Track
PRJ-00283,2026-08-01,176.75,161.39,95.0,On Track
PRJ-00284,2025-09-01,454.35,105.97,12.3,On Track
PRJ-00284,2025-10-01,454.35,112.18,14.8,On Track
PRJ-00284,2025-11-01,454.35,118.38,17.3,On Track
PRJ-00284,2025-12-01,454.35,124.59,19.8,On Track
PRJ-00284,2026-01-01,454.35,130.79,22.2,On Track
PRJ-00284,2026-02-01,454.35,137.0,24.7,On Track
PRJ-00284,2026-03-01,454.35,143.2,27.2,On Track
PRJ-00284,2026-04-01,454.35,149.41,29.7,On Track
PRJ-00284,2026-05-01,454.35,155.61,32.2,On Track
PRJ-00284,2026-06-01,454.35,161.82,34.7,On Track
PRJ-00284,2026-07-01,454.35,168.02,37.2,On Track
PRJ-00284,2026-08-01,454.35,174.23,39.7,On Track
PRJ-00285,2025-09-01,858.19,603.0,74.8,On Track
PRJ-00285,2025-10-01,858.19,626.2,77.1,On Track
PRJ-00285,2025-11-01,858.19,649.4,79.4,On Track
PRJ-00285,2025-12-01,858.19,672.6,81.7,On Track
PRJ-00285,2026-01-01,858.19,695.79,84.0,On Track
PRJ-00285,2026-02-01,858.19,718.99,86.3,On Track
PRJ-00285,2026-03-01,858.19,742.19,88.6,On Track
PRJ-00285,2026-04-01,858.19,765.39,90.8,On Track
PRJ-00285,2026-05-01,858.19,788.59,93.1,On Track
PRJ-00285,2026-06-01,858.19,811.79,95.4,On Track
PRJ-00285,2026-07-01,858.19,834.99,97.7,On Track
PRJ-00285,2026-08-01,858.19,858.19,100.0,Completed
PRJ-00286,2025-09-01,1440.42,1030.13,67.7,On Track
PRJ-00286,2025-10-01,1440.42,1067.43,70.6,On Track
PRJ-00286,2025-11-01,1440.42,1104.73,73.6,On Track
PRJ-00286,2025-12-01,1440.42,1142.03,76.5,On Track
PRJ-00286,2026-01-01,1440.42,1179.33,79.4,On Track
PRJ-00286,2026-02-01,1440.42,1216.62,82.4,On Track
PRJ-00286,2026-03-01,1440.42,1253.92,85.3,On Track
PRJ-00286,2026-04-01,1440.42,1291.22,88.3,On Track
PRJ-00286,2026-05-01,1440.42,1328.52,91.2,On Track
PRJ-00286,2026-06-01,1440.42,1365.82,94.1,On Track
PRJ-00286,2026-07-01,1440.42,1403.12,97.1,On Track
PRJ-00286,2026-08-01,1440.42,1440.42,100.0,Completed
PRJ-00287,2025-09-01,383.07,219.51,22.4,On Track
PRJ-00287,2025-10-01,383.07,226.18,24.1,On Track
PRJ-00287,2025-11-01,383.07,232.84,25.8,On Track
PRJ-00287,2025-12-01,471.36,239.51,27.5,On Track
PRJ-00287,2026-01-01,471.36,246.17,29.2,Delayed
PRJ-00287,2026-02-01,471.36,252.84,30.9,Delayed
PRJ-00287,2026-03-01,471.36,259.5,32.6,Delayed
PRJ-00287,2026-04-01,471.36,266.17,34.3,Delayed
PRJ-00287,2026-05-01,471.36,272.83,35.9,Delayed
PRJ-00287,2026-06-01,471.36,279.5,37.6,Delayed
PRJ-00287,2026-07-01,471.36,286.16,39.3,Delayed
PRJ-00287,2026-08-01,471.36,292.83,41.0,Delayed
PRJ-00288,2025-09-01,269.16,197.2,60.3,On Track
PRJ-00288,2025-10-01,269.16,206.61,61.7,On Track
PRJ-00288,2025-11-01,269.16,216.01,63.0,On Track
PRJ-00288,2025-12-01,269.16,225.41,64.4,On Track
PRJ-00288,2026-01-01,269.16,234.82,65.8,Delayed
PRJ-00288,2026-02-01,269.16,244.22,67.2,Delayed
PRJ-00288,2026-03-01,269.16,253.62,68.5,Delayed
PRJ-00288,2026-04-01,317.92,263.03,69.9,Delayed
PRJ-00288,2026-05-01,317.92,272.43,71.3,Delayed
PRJ-00288,2026-06-01,317.92,281.83,72.7,Delayed
PRJ-00288,2026-07-01,317.92,291.24,74.0,Delayed
PRJ-00288,2026-08-01,317.92,300.64,75.4,Delayed
PRJ-00289,2025-09-01,22451.7,4427.91,0.0,On Track
PRJ-00289,2025-10-01,22451.7,4628.1,0.2,On Track
PRJ-00289,2025-11-01,22451.7,4828.3,0.4,On Track
PRJ-00289,2025-12-01,22451.7,5028.49,0.5,On Track
PRJ-00289,2026-01-01,22451.7,5228.68,0.7,Stalled
PRJ-00289,2026-02-01,22451.7,5428.88,0.9,Stalled
PRJ-00289,2026-03-01,28238.75,5629.07,1.1,Stalled
PRJ-00289,2026-04-01,28238.75,5829.26,1.3,Stalled
PRJ-00289,2026-05-01,28238.75,6029.46,1.5,Stalled
PRJ-00289,2026-06-01,28238.75,6229.65,1.6,Stalled
PRJ-00289,2026-07-01,28238.75,6429.85,1.8,Stalled
PRJ-00289,2026-08-01,28238.75,6630.04,2.0,Stalled
PRJ-00290,2025-09-01,286.71,131.6,6.0,On Track
PRJ-00290,2025-10-01,286.71,139.35,8.9,On Track
PRJ-00290,2025-11-01,286.71,147.1,11.9,On Track
PRJ-00290,2025-12-01,286.71,154.84,14.9,On Track
PRJ-00290,2026-01-01,286.71,162.59,17.9,Delayed
PRJ-00290,2026-02-01,286.71,170.34,20.8,Delayed
PRJ-00290,2026-03-01,286.71,178.09,23.8,Delayed
PRJ-00290,2026-04-01,286.71,185.84,26.8,Delayed
PRJ-00290,2026-05-01,370.45,193.59,29.8,Delayed
PRJ-00290,2026-06-01,370.45,201.33,32.7,Delayed
PRJ-00290,2026-07-01,370.45,209.08,35.7,Delayed
PRJ-00290,2026-08-01,370.45,216.83,38.7,Delayed
PRJ-00291,2025-09-01,1849.43,1438.4,78.9,On Track
PRJ-00291,2025-10-01,1849.43,1508.7,80.8,On Track
PRJ-00291,2025-11-01,1849.43,1579.01,82.7,On Track
PRJ-00291,2025-12-01,2211.76,1649.31,84.7,On Track
PRJ-00291,2026-01-01,2211.76,1719.62,86.6,Delayed
PRJ-00291,2026-02-01,2211.76,1789.93,88.5,Delayed
PRJ-00291,2026-03-01,2211.76,1860.23,90.4,Delayed
PRJ-00291,2026-04-01,2211.76,1930.54,92.3,Delayed
PRJ-00291,2026-05-01,2211.76,2000.84,94.2,Delayed
PRJ-00291,2026-06-01,2211.76,2071.15,96.2,Delayed
PRJ-00291,2026-07-01,2211.76,2141.45,98.1,Delayed
PRJ-00291,2026-08-01,2211.76,2211.76,100.0,Completed
PRJ-00292,2025-09-01,576.66,497.39,40.4,On Track
PRJ-00292,2025-10-01,576.66,523.98,43.3,On Track
PRJ-00292,2025-11-01,576.66,550.57,46.2,On Track
PRJ-00292,2025-12-01,576.66,577.16,49.1,On Track
PRJ-00292,2026-01-01,576.66,603.74,52.0,Delayed
PRJ-00292,2026-02-01,576.66,630.33,54.9,Delayed
PRJ-00292,2026-03-01,576.66,656.92,57.8,Delayed
PRJ-00292,2026-04-01,827.94,683.51,60.7,Delayed
PRJ-00292,2026-05-01,827.94,710.1,63.7,Delayed
PRJ-00292,2026-06-01,827.94,736.68,66.6,Delayed
PRJ-00292,2026-07-01,827.94,763.27,69.5,Delayed
PRJ-00292,2026-08-01,827.94,789.86,72.4,Delayed
PRJ-00293,2025-09-01,355.56,267.77,71.6,On Track
PRJ-00293,2025-10-01,355.56,275.75,74.2,On Track
PRJ-00293,2025-11-01,355.56,283.73,76.7,On Track
PRJ-00293,2025-12-01,355.56,291.71,79.3,On Track
PRJ-00293,2026-01-01,355.56,299.69,81.9,On Track
PRJ-00293,2026-02-01,355.56,307.67,84.5,On Track
PRJ-00293,2026-03-01,355.56,315.66,87.1,On Track
PRJ-00293,2026-04-01,355.56,323.64,89.7,On Track
PRJ-00293,2026-05-01,355.56,331.62,92.2,On Track
PRJ-00293,2026-06-01,355.56,339.6,94.8,On Track
PRJ-00293,2026-07-01,355.56,347.58,97.4,On Track
PRJ-00293,2026-08-01,355.56,355.56,100.0,Completed
PRJ-00294,2025-09-01,819.41,604.2,81.6,On Track
PRJ-00294,2025-10-01,819.41,623.76,83.3,On Track
PRJ-00294,2025-11-01,819.41,643.33,85.0,On Track
PRJ-00294,2025-12-01,819.41,662.89,86.6,On Track
PRJ-00294,2026-01-01,819.41,682.46,88.3,On Track
PRJ-00294,2026-02-01,819.41,702.02,90.0,On Track
PRJ-00294,2026-03-01,819.41,721.59,91.6,On Track
PRJ-00294,2026-04-01,819.41,741.15,93.3,On Track
PRJ-00294,2026-05-01,819.41,760.72,95.0,On Track
PRJ-00294,2026-06-01,819.41,780.28,96.7,On Track
PRJ-00294,2026-07-01,819.41,799.85,98.3,On Track
PRJ-00294,2026-08-01,819.41,819.41,100.0,Completed
PRJ-00295,2025-09-01,1215.43,815.42,82.8,On Track
PRJ-00295,2025-10-01,1215.43,851.78,84.4,On Track
PRJ-00295,2025-11-01,1215.43,888.15,85.9,On Track
PRJ-00295,2025-12-01,1215.43,924.51,87.5,On Track
PRJ-00295,2026-01-01,1215.43,960.88,89.1,On Track
PRJ-00295,2026-02-01,1215.43,997.24,90.6,On Track
PRJ-00295,2026-03-01,1215.43,1033.61,92.2,On Track
PRJ-00295,2026-04-01,1215.43,1069.97,93.8,On Track
PRJ-00295,2026-05-01,1215.43,1106.34,95.3,On Track
PRJ-00295,2026-06-01,1215.43,1142.7,96.9,On Track
PRJ-00295,2026-07-01,1215.43,1179.07,98.4,On Track
PRJ-00295,2026-08-01,1215.43,1215.43,100.0,Completed
PRJ-00296,2025-09-01,652.31,487.85,84.3,On Track
PRJ-00296,2025-10-01,652.31,502.8,85.7,On Track
PRJ-00296,2025-11-01,652.31,517.75,87.1,On Track
PRJ-00296,2025-12-01,652.31,532.7,88.6,On Track
PRJ-00296,2026-01-01,652.31,547.65,90.0,On Track
PRJ-00296,2026-02-01,652.31,562.6,91.4,On Track
PRJ-00296,2026-03-01,652.31,577.55,92.8,On Track
PRJ-00296,2026-04-01,652.31,592.51,94.3,On Track
PRJ-00296,2026-05-01,652.31,607.46,95.7,On Track
PRJ-00296,2026-06-01,652.31,622.41,97.1,On Track
PRJ-00296,2026-07-01,652.31,637.36,98.6,On Track
PRJ-00296,2026-08-01,652.31,652.31,100.0,Completed
PRJ-00297,2025-09-01,11631.82,1617.0,0.0,On Track
PRJ-00297,2025-10-01,11631.82,1712.1,0.3,On Track
PRJ-00297,2025-11-01,11631.82,1807.19,0.6,On Track
PRJ-00297,2025-12-01,11631.82,1902.29,0.9,On Track
PRJ-00297,2026-01-01,11631.82,1997.38,1.2,Stalled
PRJ-00297,2026-02-01,11631.82,2092.48,1.5,Stalled
PRJ-00297,2026-03-01,11631.82,2187.57,1.9,Stalled
PRJ-00297,2026-04-01,11631.82,2282.67,2.2,Stalled
PRJ-00297,2026-05-01,15904.53,2377.76,2.5,Stalled
PRJ-00297,2026-06-01,15904.53,2472.86,2.8,Stalled
PRJ-00297,2026-07-01,15904.53,2567.95,3.1,Stalled
PRJ-00297,2026-08-01,15904.53,2663.05,3.4,Stalled
PRJ-00298,2025-09-01,2983.75,2067.03,27.1,On Track
PRJ-00298,2025-10-01,2983.75,2146.31,29.8,On Track
PRJ-00298,2025-11-01,2983.75,2225.58,32.5,On Track
PRJ-00298,2025-12-01,2983.75,2304.85,35.2,On Track
PRJ-00298,2026-01-01,4337.83,2384.13,37.9,Delayed
PRJ-00298,2026-02-01,4337.83,2463.4,40.6,Delayed
PRJ-00298,2026-03-01,4337.83,2542.68,43.3,Delayed
PRJ-00298,2026-04-01,4337.83,2621.95,46.0,Delayed
PRJ-00298,2026-05-01,4337.83,2701.23,48.7,Delayed
PRJ-00298,2026-06-01,4337.83,2780.5,51.4,Delayed
PRJ-00298,2026-07-01,4337.83,2859.78,54.1,Delayed
PRJ-00298,2026-08-01,4337.83,2939.05,56.8,Delayed
PRJ-00299,2025-09-01,798.62,566.28,75.6,On Track
PRJ-00299,2025-10-01,798.62,587.4,77.8,On Track
PRJ-00299,2025-11-01,798.62,608.52,80.0,On Track
PRJ-00299,2025-12-01,798.62,629.64,82.3,On Track
PRJ-00299,2026-01-01,798.62,650.77,84.5,On Track
PRJ-00299,2026-02-01,798.62,671.89,86.7,On Track
PRJ-00299,2026-03-01,798.62,693.01,88.9,On Track
PRJ-00299,2026-04-01,798.62,714.13,91.1,On Track
PRJ-00299,2026-05-01,798.62,735.25,93.3,On Track
PRJ-00299,2026-06-01,798.62,756.38,95.6,On Track
PRJ-00299,2026-07-01,798.62,777.5,97.8,On Track
PRJ-00299,2026-08-01,798.62,798.62,100.0,Completed
PRJ-00300,2025-09-01,573.36,200.69,8.6,On Track
PRJ-00300,2025-10-01,573.36,206.78,10.1,On Track
PRJ-00300,2025-11-01,573.36,212.87,11.7,On Track
PRJ-00300,2025-12-01,573.36,218.97,13.2,On Track
PRJ-00300,2026-01-01,573.36,225.06,14.7,Delayed
PRJ-00300,2026-02-01,573.36,231.15,16.2,Delayed
PRJ-00300,2026-03-01,573.36,237.24,17.7,Delayed
PRJ-00300,2026-04-01,573.36,243.33,19.2,Delayed
PRJ-00300,2026-05-01,573.36,249.42,20.7,Delayed
PRJ-00300,2026-06-01,649.56,255.52,22.2,Delayed
PRJ-00300,2026-07-01,649.56,261.61,23.7,Delayed
PRJ-00300,2026-08-01,649.56,267.7,25.2,Delayed
PRJ-00301,2025-09-01,2762.96,1405.72,54.3,On Track
PRJ-00301,2025-10-01,2762.96,1461.25,56.1,On Track
PRJ-00301,2025-11-01,2762.96,1516.78,57.9,On Track
PRJ-00301,2025-12-01,2762.96,1572.31,59.6,On Track
PRJ-00301,2026-01-01,2762.96,1627.84,61.4,On Track
PRJ-00301,2026-02-01,2762.96,1683.37,63.2,On Track
PRJ-00301,2026-03-01,2762.96,1738.9,65.0,On Track
PRJ-00301,2026-04-01,2762.96,1794.43,66.8,On Track
PRJ-00301,2026-05-01,2762.96,1849.96,68.6,On Track
PRJ-00301,2026-06-01,2762.96,1905.49,70.3,On Track
PRJ-00301,2026-07-01,2762.96,1961.02,72.1,On Track
PRJ-00301,2026-08-01,2762.96,2016.55,73.9,On Track
PRJ-00302,2025-09-01,548.98,239.96,14.0,On Track
PRJ-00302,2025-10-01,548.98,250.14,16.3,On Track
PRJ-00302,2025-11-01,548.98,260.32,18.5,On Track
PRJ-00302,2025-12-01,548.98,270.5,20.7,On Track
PRJ-00302,2026-01-01,548.98,280.68,23.0,Delayed
PRJ-00302,2026-02-01,548.98,290.86,25.2,Delayed
PRJ-00302,2026-03-01,685.38,301.03,27.4,Delayed
PRJ-00302,2026-04-01,685.38,311.21,29.7,Delayed
PRJ-00302,2026-05-01,685.38,321.39,31.9,Delayed
PRJ-00302,2026-06-01,685.38,331.57,34.1,Delayed
PRJ-00302,2026-07-01,685.38,341.75,36.4,Delayed
PRJ-00302,2026-08-01,685.38,351.93,38.6,Delayed
PRJ-00303,2025-09-01,914.34,643.45,81.7,On Track
PRJ-00303,2025-10-01,914.34,680.0,83.3,On Track
PRJ-00303,2025-11-01,914.34,716.54,85.0,On Track
PRJ-00303,2025-12-01,1045.4,753.08,86.7,On Track
PRJ-00303,2026-01-01,1045.4,789.62,88.3,Delayed
PRJ-00303,2026-02-01,1045.4,826.16,90.0,Delayed
PRJ-00303,2026-03-01,1045.4,862.7,91.7,Delayed
PRJ-00303,2026-04-01,1045.4,899.24,93.3,Delayed
PRJ-00303,2026-05-01,1045.4,935.78,95.0,Delayed
PRJ-00303,2026-06-01,1045.4,972.32,96.7,Delayed
PRJ-00303,2026-07-01,1045.4,1008.86,98.3,Delayed
PRJ-00303,2026-08-01,1045.4,1045.4,100.0,Completed
PRJ-00304,2025-09-01,1320.63,532.5,5.4,On Track
PRJ-00304,2025-10-01,1320.63,560.22,8.2,On Track
PRJ-00304,2025-11-01,1320.63,587.94,11.0,On Track
PRJ-00304,2025-12-01,1320.63,615.65,13.8,On Track
PRJ-00304,2026-01-01,1718.6,643.37,16.6,Delayed
PRJ-00304,2026-02-01,1718.6,671.09,19.4,Delayed
PRJ-00304,2026-03-01,1718.6,698.81,22.3,Delayed
PRJ-00304,2026-04-01,1718.6,726.52,25.1,Delayed
PRJ-00304,2026-05-01,1718.6,754.24,27.9,Delayed
PRJ-00304,2026-06-01,1718.6,781.96,30.7,Delayed
PRJ-00304,2026-07-01,1718.6,809.67,33.5,Delayed
PRJ-00304,2026-08-01,1718.6,837.39,36.3,Delayed
PRJ-00305,2025-09-01,1543.86,219.54,0.0,On Track
PRJ-00305,2025-10-01,1543.86,231.36,0.2,On Track
PRJ-00305,2025-11-01,1543.86,243.18,0.4,On Track
PRJ-00305,2025-12-01,1811.76,254.99,0.5,On Track
PRJ-00305,2026-01-01,1811.76,266.81,0.7,Stalled
PRJ-00305,2026-02-01,1811.76,278.63,0.9,Stalled
PRJ-00305,2026-03-01,1811.76,290.45,1.1,Stalled
PRJ-00305,2026-04-01,1811.76,302.27,1.3,Stalled
PRJ-00305,2026-05-01,1811.76,314.09,1.5,Stalled
PRJ-00305,2026-06-01,1811.76,325.9,1.6,Stalled
PRJ-00305,2026-07-01,1811.76,337.72,1.8,Stalled
PRJ-00305,2026-08-01,1811.76,349.54,2.0,Stalled
PRJ-00306,2025-09-01,519.13,150.31,3.9,On Track
PRJ-00306,2025-10-01,519.13,157.1,5.5,On Track
PRJ-00306,2025-11-01,519.13,163.89,7.0,On Track
PRJ-00306,2025-12-01,666.27,170.68,8.5,On Track
PRJ-00306,2026-01-01,666.27,177.47,10.1,Delayed
PRJ-00306,2026-02-01,666.27,184.25,11.6,Delayed
PRJ-00306,2026-03-01,666.27,191.04,13.1,Delayed
PRJ-00306,2026-04-01,666.27,197.83,14.7,Delayed
PRJ-00306,2026-05-01,666.27,204.62,16.2,Delayed
PRJ-00306,2026-06-01,666.27,211.4,17.7,Delayed
PRJ-00306,2026-07-01,666.27,218.19,19.3,Delayed
PRJ-00306,2026-08-01,666.27,224.98,20.8,Delayed
PRJ-00307,2025-09-01,1649.21,1503.68,69.6,On Track
PRJ-00307,2025-10-01,1649.21,1554.27,72.4,On Track
PRJ-00307,2025-11-01,1649.21,1604.85,75.1,On Track
PRJ-00307,2025-12-01,1649.21,1655.44,77.9,On Track
PRJ-00307,2026-01-01,1649.21,1706.03,80.7,Delayed
PRJ-00307,2026-02-01,1649.21,1756.61,83.4,Delayed
PRJ-00307,2026-03-01,1649.21,1807.2,86.2,Delayed
PRJ-00307,2026-04-01,1649.21,1857.79,89.0,Delayed
PRJ-00307,2026-05-01,1649.21,1908.37,91.7,Delayed
PRJ-00307,2026-06-01,2060.13,1958.96,94.5,Delayed
PRJ-00307,2026-07-01,2060.13,2009.54,97.2,Delayed
PRJ-00307,2026-08-01,2060.13,2060.13,100.0,Completed
PRJ-00308,2025-09-01,1146.27,565.13,21.5,On Track
